phi1    Phi     phi2    volume
-44.32836 67.50000 99.32836 0.55372
-44.32836 67.50000 104.32836 0.54775
-44.32836 67.50000 109.32836 0.54014
-44.32836 67.50000 114.32836 0.53189
-44.32836 67.50000 119.32836 0.52392
-44.32836 67.50000 124.32836 0.51693
-44.32836 67.50000 129.32836 0.51128
-38.95522 67.50000 -51.04478 0.50000
-38.95522 67.50000 -46.04478 0.50000
-38.95522 67.50000 -41.04478 0.50000
-38.95522 67.50000 -36.04478 0.50000
-38.95522 67.50000 -31.04478 0.50000
-38.95522 67.50000 -26.04478 0.50000
-38.95522 67.50000 -21.04478 0.50000
-38.95522 67.50000 -16.04478 0.50000
-38.95522 67.50000 -11.04478 0.50000
-38.95522 67.50000 -6.04478 0.50001
-38.95522 67.50000 -1.04478 0.50004
-38.95522 67.50000 3.95522 0.51757
-38.95522 67.50000 8.95522 0.52904
-38.95522 67.50000 13.95522 0.54102
-38.95522 67.50000 18.95522 0.54959
-38.95522 67.50000 23.95522 0.55137
-38.95522 67.50000 28.95522 0.54563
-38.95522 67.50000 33.95522 0.53476
-38.95522 67.50000 38.95522 0.52268
-38.95522 67.50000 43.95522 0.51266
-38.95522 67.50000 48.95522 0.50000
-38.95522 67.50000 53.95522 0.50000
-38.95522 67.50000 58.95522 0.50000
-38.95522 67.50000 63.95522 0.51372
-38.95522 67.50000 68.95522 0.51811
-38.95522 67.50000 73.95522 0.52258
-38.95522 67.50000 78.95522 0.52661
-38.95522 67.50000 83.95522 0.52966
-38.95522 67.50000 88.95522 0.53129
-38.95522 67.50000 93.95522 0.53124
-38.95522 67.50000 98.95522 0.52952
-38.95522 67.50000 103.95522 0.52639
-38.95522 67.50000 108.95522 0.52231
-38.95522 67.50000 113.95522 0.51784
-38.95522 67.50000 118.95522 0.51346
-38.95522 67.50000 123.95522 0.50000
-33.58209 67.50000 -56.41791 0.50000
-33.58209 67.50000 -51.41791 0.50000
-33.58209 67.50000 -46.41791 0.50000
-33.58209 67.50000 -41.41791 0.50000
-33.58209 67.50000 -36.41791 0.50000
-33.58209 67.50000 -31.41791 0.50000
-33.58209 67.50000 -26.41791 0.50000
-33.58209 67.50000 -21.41791 0.50000
-33.58209 67.50000 -16.41791 0.50001
-33.58209 67.50000 -11.41791 0.50004
-33.58209 67.50000 -6.41791 0.51490
-33.58209 67.50000 -1.41791 0.53103
-33.58209 67.50000 3.58209 0.55510
-33.58209 67.50000 8.58209 0.58338
-33.58209 67.50000 13.58209 0.60753
-33.58209 67.50000 18.58209 0.61841
-33.58209 67.50000 23.58209 0.61161
-33.58209 67.50000 28.58209 0.59027
-33.58209 67.50000 33.58209 0.56267
-33.58209 67.50000 38.58209 0.53730
-33.58209 67.50000 43.58209 0.51898
-33.58209 67.50000 48.58209 0.50000
-33.58209 67.50000 53.58209 0.50000
-33.58209 67.50000 58.58209 0.50000
-33.58209 67.50000 63.58209 0.50000
-33.58209 67.50000 68.58209 0.50000
-33.58209 67.50000 73.58209 0.51114
-33.58209 67.50000 78.58209 0.51320
-33.58209 67.50000 83.58209 0.51481
-33.58209 67.50000 88.58209 0.51571
-33.58209 67.50000 93.58209 0.51578
-33.58209 67.50000 98.58209 0.51499
-33.58209 67.50000 103.58209 0.51349
-33.58209 67.50000 108.58209 0.51147
-33.58209 67.50000 113.58209 0.50000
-33.58209 67.50000 118.58209 0.50000
-28.20896 67.50000 -61.79104 0.50000
-28.20896 67.50000 -56.79104 0.50000
-28.20896 67.50000 -51.79104 0.50000
-28.20896 67.50000 -46.79104 0.50000
-28.20896 67.50000 -41.79104 0.50000
-28.20896 67.50000 -36.79104 0.50000
-28.20896 67.50000 -31.79104 0.50000
-28.20896 67.50000 -26.79104 0.50000
-28.20896 67.50000 -21.79104 0.50001
-28.20896 67.50000 -16.79104 0.50010
-28.20896 67.50000 -11.79104 0.52096
-28.20896 67.50000 -6.79104 0.54749
-28.20896 67.50000 -1.79104 0.59195
-28.20896 67.50000 3.20896 0.65127
-28.20896 67.50000 8.20896 0.71021
-28.20896 67.50000 13.20896 0.74643
-28.20896 67.50000 18.20896 0.74492
-28.20896 67.50000 23.20896 0.70810
-28.20896 67.50000 28.20896 0.65220
-28.20896 67.50000 33.20896 0.59599
-28.20896 67.50000 38.20896 0.55207
-28.20896 67.50000 43.20896 0.52417
-28.20896 67.50000 48.20896 0.50000
-28.20896 67.50000 53.20896 0.50000
-28.20896 67.50000 58.20896 0.50000
-28.20896 67.50000 63.20896 0.50000
-28.20896 67.50000 68.20896 0.50000
-28.20896 67.50000 73.20896 0.50000
-28.20896 67.50000 78.20896 0.50000
-28.20896 67.50000 83.20896 0.50000
-28.20896 67.50000 88.20896 0.50000
-28.20896 67.50000 93.20896 0.50000
-28.20896 67.50000 98.20896 0.50000
-28.20896 67.50000 103.20896 0.50000
-28.20896 67.50000 108.20896 0.50000
-28.20896 67.50000 113.20896 0.50000
-22.83582 67.50000 -67.16418 0.50000
-22.83582 67.50000 -62.16418 0.50000
-22.83582 67.50000 -57.16418 0.50000
-22.83582 67.50000 -52.16418 0.50000
-22.83582 67.50000 -47.16418 0.50000
-22.83582 67.50000 -42.16418 0.50000
-22.83582 67.50000 -37.16418 0.50000
-22.83582 67.50000 -32.16418 0.50000
-22.83582 67.50000 -27.16418 0.50001
-22.83582 67.50000 -22.16418 0.50014
-22.83582 67.50000 -17.16418 0.52505
-22.83582 67.50000 -12.16418 0.56235
-22.83582 67.50000 -7.16418 0.63413
-22.83582 67.50000 -2.16418 0.74640
-22.83582 67.50000 2.83582 0.87941
-22.83582 67.50000 7.83582 0.98296
-22.83582 67.50000 12.83582 1.00789
-22.83582 67.50000 17.83582 0.94717
-22.83582 67.50000 22.83582 0.83643
-22.83582 67.50000 27.83582 0.71979
-22.83582 67.50000 32.83582 0.62518
-22.83582 67.50000 37.83582 0.56177
-22.83582 67.50000 42.83582 0.52616
-22.83582 67.50000 47.83582 0.50000
-22.83582 67.50000 52.83582 0.50000
-22.83582 67.50000 57.83582 0.50000
-22.83582 67.50000 62.83582 0.50000
-22.83582 67.50000 67.83582 0.50000
-22.83582 67.50000 72.83582 0.50000
-22.83582 67.50000 77.83582 0.50000
-22.83582 67.50000 82.83582 0.50000
-22.83582 67.50000 87.83582 0.50000
-22.83582 67.50000 92.83582 0.50000
-22.83582 67.50000 97.83582 0.50000
-22.83582 67.50000 102.83582 0.50000
-22.83582 67.50000 107.83582 0.50000
-17.46269 67.50000 -72.53731 0.50000
-17.46269 67.50000 -67.53731 0.50000
-17.46269 67.50000 -62.53731 0.50000
-17.46269 67.50000 -57.53731 0.50000
-17.46269 67.50000 -52.53731 0.50000
-17.46269 67.50000 -47.53731 0.50000
-17.46269 67.50000 -42.53731 0.50000
-17.46269 67.50000 -37.53731 0.50000
-17.46269 67.50000 -32.53731 0.50001
-17.46269 67.50000 -27.53731 0.50011
-17.46269 67.50000 -22.53731 0.52518
-17.46269 67.50000 -17.53731 0.56853
-17.46269 67.50000 -12.53731 0.66452
-17.46269 67.50000 -7.53731 0.84428
-17.46269 67.50000 -2.53731 1.10815
-17.46269 67.50000 2.46269 1.37672
-17.46269 67.50000 7.46269 1.51256
-17.46269 67.50000 12.46269 1.44031
-17.46269 67.50000 17.46269 1.21977
-17.46269 67.50000 22.46269 0.97110
-17.46269 67.50000 27.46269 0.77161
-17.46269 67.50000 32.46269 0.63890
-17.46269 67.50000 37.46269 0.56225
-17.46269 67.50000 42.46269 0.52404
-17.46269 67.50000 47.46269 0.50000
-17.46269 67.50000 52.46269 0.50000
-17.46269 67.50000 57.46269 0.50000
-17.46269 67.50000 62.46269 0.50000
-17.46269 67.50000 67.46269 0.50000
-17.46269 67.50000 72.46269 0.50000
-17.46269 67.50000 77.46269 0.50000
-17.46269 67.50000 82.46269 0.50000
-17.46269 67.50000 87.46269 0.50000
-17.46269 67.50000 92.46269 0.50000
-17.46269 67.50000 97.46269 0.50000
-17.46269 67.50000 102.46269 0.50000
-12.08955 67.50000 -77.91045 0.50000
-12.08955 67.50000 -72.91045 0.50000
-12.08955 67.50000 -67.91045 0.50000
-12.08955 67.50000 -62.91045 0.50000
-12.08955 67.50000 -57.91045 0.50000
-12.08955 67.50000 -52.91045 0.50000
-12.08955 67.50000 -47.91045 0.50000
-12.08955 67.50000 -42.91045 0.50000
-12.08955 67.50000 -37.91045 0.50000
-12.08955 67.50000 -32.91045 0.50005
-12.08955 67.50000 -27.91045 0.52126
-12.08955 67.50000 -22.91045 0.56219
-12.08955 67.50000 -17.91045 0.66301
-12.08955 67.50000 -12.91045 0.88388
-12.08955 67.50000 -7.91045 1.28479
-12.08955 67.50000 -2.91045 1.82251
-12.08955 67.50000 2.08955 2.26375
-12.08955 67.50000 7.08955 2.33061
-12.08955 67.50000 12.08955 1.99224
-12.08955 67.50000 17.08955 1.48876
-12.08955 67.50000 22.08955 1.06080
-12.08955 67.50000 27.08955 0.78465
-12.08955 67.50000 32.08955 0.63069
-12.08955 67.50000 37.08955 0.55323
-12.08955 67.50000 42.08955 0.51876
-12.08955 67.50000 47.08955 0.50000
-12.08955 67.50000 52.08955 0.50000
-12.08955 67.50000 57.08955 0.50000
-12.08955 67.50000 62.08955 0.50000
-12.08955 67.50000 67.08955 0.50000
-12.08955 67.50000 72.08955 0.50000
-12.08955 67.50000 77.08955 0.50000
-12.08955 67.50000 82.08955 0.50000
-12.08955 67.50000 87.08955 0.50000
-12.08955 67.50000 92.08955 0.50000
-12.08955 67.50000 97.08955 0.50000
-6.71642 67.50000 -83.28358 0.50000
-6.71642 67.50000 -78.28358 0.50000
-6.71642 67.50000 -73.28358 0.50000
-6.71642 67.50000 -68.28358 0.50000
-6.71642 67.50000 -63.28358 0.50000
-6.71642 67.50000 -58.28358 0.50000
-6.71642 67.50000 -53.28358 0.50000
-6.71642 67.50000 -48.28358 0.50000
-6.71642 67.50000 -43.28358 0.50000
-6.71642 67.50000 -38.28358 0.50001
-6.71642 67.50000 -33.28358 0.51524
-6.71642 67.50000 -28.28358 0.54726
-6.71642 67.50000 -23.28358 0.63074
-6.71642 67.50000 -18.28358 0.83141
-6.71642 67.50000 -13.28358 1.25919
-6.71642 67.50000 -8.28358 1.98633
-6.71642 67.50000 -3.28358 2.83924
-6.71642 67.50000 1.71642 3.34637
-6.71642 67.50000 6.71642 3.14568
-6.71642 67.50000 11.71642 2.40464
-6.71642 67.50000 16.71642 1.60624
-6.71642 67.50000 21.71642 1.05172
-6.71642 67.50000 26.71642 0.74968
-6.71642 67.50000 31.71642 0.60375
-6.71642 67.50000 36.71642 0.53854
-6.71642 67.50000 41.71642 0.51240
-6.71642 67.50000 46.71642 0.50000
-6.71642 67.50000 51.71642 0.50000
-6.71642 67.50000 56.71642 0.50000
-6.71642 67.50000 61.71642 0.50000
-6.71642 67.50000 66.71642 0.50000
-6.71642 67.50000 71.71642 0.50000
-6.71642 67.50000 76.71642 0.50000
-6.71642 67.50000 81.71642 0.50000
-6.71642 67.50000 86.71642 0.50000
-6.71642 67.50000 91.71642 0.50000
-1.34328 67.50000 -88.65672 0.50000
-1.34328 67.50000 -83.65672 0.50000
-1.34328 67.50000 -78.65672 0.50000
-1.34328 67.50000 -73.65672 0.50000
-1.34328 67.50000 -68.65672 0.50000
-1.34328 67.50000 -63.65672 0.50000
-1.34328 67.50000 -58.65672 0.50000
-1.34328 67.50000 -53.65672 0.50000
-1.34328 67.50000 -48.65672 0.50000
-1.34328 67.50000 -43.65672 0.50000
-1.34328 67.50000 -38.65672 0.50004
-1.34328 67.50000 -33.65672 0.53082
-1.34328 67.50000 -28.65672 0.58854
-1.34328 67.50000 -23.65672 0.73057
-1.34328 67.50000 -18.65672 1.05593
-1.34328 67.50000 -13.65672 1.70477
-1.34328 67.50000 -8.65672 2.69428
-1.34328 67.50000 -3.65672 3.65968
-1.34328 67.50000 1.34328 3.97628
-1.34328 67.50000 6.34328 3.40076
-1.34328 67.50000 11.34328 2.36930
-1.34328 67.50000 16.34328 1.47407
-1.34328 67.50000 21.34328 0.93936
-1.34328 67.50000 26.34328 0.68159
-1.34328 67.50000 31.34328 0.56925
-1.34328 67.50000 36.34328 0.52359
-1.34328 67.50000 41.34328 0.50002
-1.34328 67.50000 46.34328 0.50000
-1.34328 67.50000 51.34328 0.50000
-1.34328 67.50000 56.34328 0.50000
-1.34328 67.50000 61.34328 0.50000
-1.34328 67.50000 66.34328 0.50000
-1.34328 67.50000 71.34328 0.50000
-1.34328 67.50000 76.34328 0.50000
-1.34328 67.50000 81.34328 0.50000
-1.34328 67.50000 86.34328 0.50000
4.02985 67.50000 -94.02985 0.50000
4.02985 67.50000 -89.02985 0.50000
4.02985 67.50000 -84.02985 0.50000
4.02985 67.50000 -79.02985 0.50000
4.02985 67.50000 -74.02985 0.50000
4.02985 67.50000 -69.02985 0.50000
4.02985 67.50000 -64.02985 0.50000
4.02985 67.50000 -59.02985 0.50000
4.02985 67.50000 -54.02985 0.50000
4.02985 67.50000 -49.02985 0.50000
4.02985 67.50000 -44.02985 0.50001
4.02985 67.50000 -39.02985 0.51742
4.02985 67.50000 -34.02985 0.55250
4.02985 67.50000 -29.02985 0.63903
4.02985 67.50000 -24.02985 0.83526
4.02985 67.50000 -19.02985 1.24658
4.02985 67.50000 -14.02985 1.97991
4.02985 67.50000 -9.02985 2.94158
4.02985 67.50000 -4.02985 3.66815
4.02985 67.50000 0.97015 3.63941
4.02985 67.50000 5.97015 2.86846
4.02985 67.50000 10.97015 1.89176
4.02985 67.50000 15.97015 1.16999
4.02985 67.50000 20.97015 0.78268
4.02985 67.50000 25.97015 0.60956
4.02985 67.50000 30.97015 0.53886
4.02985 67.50000 35.97015 0.51218
4.02985 67.50000 40.97015 0.50001
4.02985 67.50000 45.97015 0.50000
4.02985 67.50000 50.97015 0.50000
4.02985 67.50000 55.97015 0.50000
4.02985 67.50000 60.97015 0.50000
4.02985 67.50000 65.97015 0.50000
4.02985 67.50000 70.97015 0.50000
4.02985 67.50000 75.97015 0.50000
4.02985 67.50000 80.97015 0.50000
9.40299 67.50000 -99.40299 0.50000
9.40299 67.50000 -94.40299 0.50000
9.40299 67.50000 -89.40299 0.50000
9.40299 67.50000 -84.40299 0.50000
9.40299 67.50000 -79.40299 0.50000
9.40299 67.50000 -74.40299 0.50000
9.40299 67.50000 -69.40299 0.51111
9.40299 67.50000 -64.40299 0.51306
9.40299 67.50000 -59.40299 0.51452
9.40299 67.50000 -54.40299 0.51528
9.40299 67.50000 -49.40299 0.51521
9.40299 67.50000 -44.40299 0.51435
9.40299 67.50000 -39.40299 0.54015
9.40299 67.50000 -34.40299 0.58619
9.40299 67.50000 -29.40299 0.68242
9.40299 67.50000 -24.40299 0.89895
9.40299 67.50000 -19.40299 1.29577
9.40299 67.50000 -14.40299 1.89969
9.40299 67.50000 -9.40299 2.54706
9.40299 67.50000 -4.40299 2.86880
9.40299 67.50000 0.59701 2.61573
9.40299 67.50000 5.59701 1.96066
9.40299 67.50000 10.59701 1.30138
9.40299 67.50000 15.59701 0.86790
9.40299 67.50000 20.59701 0.64958
9.40299 67.50000 25.59701 0.55534
9.40299 67.50000 30.59701 0.51836
9.40299 67.50000 35.59701 0.50003
9.40299 67.50000 40.59701 0.50000
9.40299 67.50000 45.59701 0.50000
9.40299 67.50000 50.59701 0.50000
9.40299 67.50000 55.59701 0.50000
9.40299 67.50000 60.59701 0.50000
9.40299 67.50000 65.59701 0.50000
9.40299 67.50000 70.59701 0.50000
9.40299 67.50000 75.59701 0.50000
14.77612 67.50000 -104.77612 0.50000
14.77612 67.50000 -99.77612 0.50000
14.77612 67.50000 -94.77612 0.50000
14.77612 67.50000 -89.77612 0.50000
14.77612 67.50000 -84.77612 0.51358
14.77612 67.50000 -79.77612 0.51833
14.77612 67.50000 -74.77612 0.52336
14.77612 67.50000 -69.77612 0.52812
14.77612 67.50000 -64.77612 0.53202
14.77612 67.50000 -59.77612 0.53450
14.77612 67.50000 -54.77612 0.53518
14.77612 67.50000 -49.77612 0.53394
14.77612 67.50000 -44.77612 0.54340
14.77612 67.50000 -39.77612 0.56317
14.77612 67.50000 -34.77612 0.61334
14.77612 67.50000 -29.77612 0.71744
14.77612 67.50000 -24.77612 0.90390
14.77612 67.50000 -19.77612 1.18474
14.77612 67.50000 -14.77612 1.54620
14.77612 67.50000 -9.77612 1.83625
14.77612 67.50000 -4.77612 1.87180
14.77612 67.50000 0.22388 1.61099
14.77612 67.50000 5.22388 1.21414
14.77612 67.50000 10.22388 0.87526
14.77612 67.50000 15.22388 0.66838
14.77612 67.50000 20.22388 0.56684
14.77612 67.50000 25.22388 0.52363
14.77612 67.50000 30.22388 0.50008
14.77612 67.50000 35.22388 0.50001
14.77612 67.50000 40.22388 0.50000
14.77612 67.50000 45.22388 0.50000
14.77612 67.50000 50.22388 0.50000
14.77612 67.50000 55.22388 0.50000
14.77612 67.50000 60.22388 0.50000
14.77612 67.50000 65.22388 0.50000
14.77612 67.50000 70.22388 0.50000
20.14925 67.50000 -110.14925 0.50000
20.14925 67.50000 -105.14925 0.50000
20.14925 67.50000 -100.14925 0.51083
20.14925 67.50000 -95.14925 0.51694
20.14925 67.50000 -90.14925 0.52493
20.14925 67.50000 -85.14925 0.53457
20.14925 67.50000 -80.14925 0.54523
20.14925 67.50000 -75.14925 0.55591
20.14925 67.50000 -70.14925 0.56532
20.14925 67.50000 -65.14925 0.57219
20.14925 67.50000 -60.14925 0.57550
20.14925 67.50000 -55.14925 0.57473
20.14925 67.50000 -50.14925 0.57001
20.14925 67.50000 -45.14925 0.57738
20.14925 67.50000 -40.14925 0.59306
20.14925 67.50000 -35.14925 0.63518
20.14925 67.50000 -30.14925 0.71701
20.14925 67.50000 -25.14925 0.84485
20.14925 67.50000 -20.14925 1.00703
20.14925 67.50000 -15.14925 1.15021
20.14925 67.50000 -10.14925 1.22308
20.14925 67.50000 -5.14925 1.16048
20.14925 67.50000 -0.14925 0.99030
20.14925 67.50000 4.85075 0.79831
20.14925 67.50000 9.85075 0.65227
20.14925 67.50000 14.85075 0.56693
20.14925 67.50000 19.85075 0.52568
20.14925 67.50000 24.85075 0.50013
20.14925 67.50000 29.85075 0.50001
20.14925 67.50000 34.85075 0.50000
20.14925 67.50000 39.85075 0.50000
20.14925 67.50000 44.85075 0.50000
20.14925 67.50000 49.85075 0.50000
20.14925 67.50000 54.85075 0.50000
20.14925 67.50000 59.85075 0.50000
20.14925 67.50000 64.85075 0.50000
25.52239 67.50000 -115.52239 0.50000
25.52239 67.50000 -110.52239 0.50998
25.52239 67.50000 -105.52239 0.51716
25.52239 67.50000 -100.52239 0.52767
25.52239 67.50000 -95.52239 0.54196
25.52239 67.50000 -90.52239 0.55990
25.52239 67.50000 -85.52239 0.58064
25.52239 67.50000 -80.52239 0.60249
25.52239 67.50000 -75.52239 0.62309
25.52239 67.50000 -70.52239 0.63981
25.52239 67.50000 -65.52239 0.65024
25.52239 67.50000 -60.52239 0.65279
25.52239 67.50000 -55.52239 0.64707
25.52239 67.50000 -50.52239 0.63397
25.52239 67.50000 -45.52239 0.63153
25.52239 67.50000 -40.52239 0.63335
25.52239 67.50000 -35.52239 0.65436
25.52239 67.50000 -30.52239 0.69960
25.52239 67.50000 -25.52239 0.76409
25.52239 67.50000 -20.52239 0.82964
25.52239 67.50000 -15.52239 0.86806
25.52239 67.50000 -10.52239 0.84709
25.52239 67.50000 -5.52239 0.78534
25.52239 67.50000 -0.52239 0.69597
25.52239 67.50000 4.47761 0.61314
25.52239 67.50000 9.47761 0.55555
25.52239 67.50000 14.47761 0.52340
25.52239 67.50000 19.47761 0.50013
25.52239 67.50000 24.47761 0.50001
25.52239 67.50000 29.47761 0.50000
25.52239 67.50000 34.47761 0.50000
25.52239 67.50000 39.47761 0.50000
25.52239 67.50000 44.47761 0.50000
25.52239 67.50000 49.47761 0.50000
25.52239 67.50000 54.47761 0.50000
25.52239 67.50000 59.47761 0.50000
30.89552 67.50000 -120.89552 0.50000
30.89552 67.50000 -115.89552 0.51394
30.89552 67.50000 -110.89552 0.52480
30.89552 67.50000 -105.89552 0.54135
30.89552 67.50000 -100.89552 0.56473
30.89552 67.50000 -95.89552 0.59532
30.89552 67.50000 -90.89552 0.63227
30.89552 67.50000 -85.89552 0.67318
30.89552 67.50000 -80.89552 0.71417
30.89552 67.50000 -75.89552 0.75039
30.89552 67.50000 -70.89552 0.77690
30.89552 67.50000 -65.89552 0.78977
30.89552 67.50000 -60.89552 0.78700
30.89552 67.50000 -55.89552 0.76903
30.89552 67.50000 -50.89552 0.73861
30.89552 67.50000 -45.89552 0.71450
30.89552 67.50000 -40.89552 0.69065
30.89552 67.50000 -35.89552 0.67959
30.89552 67.50000 -30.89552 0.68296
30.89552 67.50000 -25.89552 0.69455
30.89552 67.50000 -20.89552 0.70196
30.89552 67.50000 -15.89552 0.69295
30.89552 67.50000 -10.89552 0.66319
30.89552 67.50000 -5.89552 0.61377
30.89552 67.50000 -0.89552 0.57231
30.89552 67.50000 4.10448 0.53909
30.89552 67.50000 9.10448 0.51802
30.89552 67.50000 14.10448 0.50007
30.89552 67.50000 19.10448 0.50001
30.89552 67.50000 24.10448 0.50000
30.89552 67.50000 29.10448 0.50000
30.89552 67.50000 34.10448 0.50000
30.89552 67.50000 39.10448 0.50000
30.89552 67.50000 44.10448 0.50000
30.89552 67.50000 49.10448 0.50000
30.89552 67.50000 54.10448 0.50000
36.26866 67.50000 -126.26866 0.50000
36.26866 67.50000 -121.26866 0.51774
36.26866 67.50000 -116.26866 0.53274
36.26866 67.50000 -111.26866 0.55653
36.26866 67.50000 -106.26866 0.59154
36.26866 67.50000 -101.26866 0.63930
36.26866 67.50000 -96.26866 0.69960
36.26866 67.50000 -91.26866 0.76965
36.26866 67.50000 -86.26866 0.84390
36.26866 67.50000 -81.26866 0.91445
36.26866 67.50000 -76.26866 0.97233
36.26866 67.50000 -71.26866 1.00928
36.26866 67.50000 -66.26866 1.01968
36.26866 67.50000 -61.26866 1.00189
36.26866 67.50000 -56.26866 0.95871
36.26866 67.50000 -51.26866 0.89660
36.26866 67.50000 -46.26866 0.83509
36.26866 67.50000 -41.26866 0.77248
36.26866 67.50000 -36.26866 0.72083
36.26866 67.50000 -31.26866 0.68231
36.26866 67.50000 -26.26866 0.65355
36.26866 67.50000 -21.26866 0.62841
36.26866 67.50000 -16.26866 0.60215
36.26866 67.50000 -11.26866 0.57431
36.26866 67.50000 -6.26866 0.54067
36.26866 67.50000 -1.26866 0.52378
36.26866 67.50000 3.73134 0.51185
36.26866 67.50000 8.73134 0.50002
36.26866 67.50000 13.73134 0.50000
36.26866 67.50000 18.73134 0.50000
36.26866 67.50000 23.73134 0.50000
36.26866 67.50000 28.73134 0.50000
36.26866 67.50000 33.73134 0.50000
36.26866 67.50000 38.73134 0.50000
36.26866 67.50000 43.73134 0.50000
36.26866 67.50000 48.73134 0.50000
41.64179 67.50000 -131.64179 0.50998
41.64179 67.50000 -126.64179 0.52057
41.64179 67.50000 -121.64179 0.53946
41.64179 67.50000 -116.64179 0.57071
41.64179 67.50000 -111.64179 0.61867
41.64179 67.50000 -106.64179 0.68695
41.64179 67.50000 -101.64179 0.77704
41.64179 67.50000 -96.64179 0.88678
41.64179 67.50000 -91.64179 1.00944
41.64179 67.50000 -86.64179 1.13374
41.64179 67.50000 -81.64179 1.24522
41.64179 67.50000 -76.64179 1.32888
41.64179 67.50000 -71.64179 1.37238
41.64179 67.50000 -66.64179 1.36899
41.64179 67.50000 -61.64179 1.31924
41.64179 67.50000 -56.64179 1.23080
41.64179 67.50000 -51.64179 1.11657
41.64179 67.50000 -46.64179 0.99167
41.64179 67.50000 -41.64179 0.88321
41.64179 67.50000 -36.64179 0.78350
41.64179 67.50000 -31.64179 0.70373
41.64179 67.50000 -26.64179 0.64294
41.64179 67.50000 -21.64179 0.59746
41.64179 67.50000 -16.64179 0.56352
41.64179 67.50000 -11.64179 0.53867
41.64179 67.50000 -6.64179 0.51252
41.64179 67.50000 -1.64179 0.50002
41.64179 67.50000 3.35821 0.50000
41.64179 67.50000 8.35821 0.50000
41.64179 67.50000 13.35821 0.50000
41.64179 67.50000 18.35821 0.50000
41.64179 67.50000 23.35821 0.50000
41.64179 67.50000 28.35821 0.50000
41.64179 67.50000 33.35821 0.50000
41.64179 67.50000 38.35821 0.50000
41.64179 67.50000 43.35821 0.50000
47.01493 67.50000 -137.01493 0.51010
47.01493 67.50000 -132.01493 0.52173
47.01493 67.50000 -127.01493 0.54343
47.01493 67.50000 -122.01493 0.58093
47.01493 67.50000 -117.01493 0.64102
47.01493 67.50000 -112.01493 0.73040
47.01493 67.50000 -107.01493 0.85366
47.01493 67.50000 -102.01493 1.01100
47.01493 67.50000 -97.01493 1.19605
47.01493 67.50000 -92.01493 1.39490
47.01493 67.50000 -87.01493 1.58709
47.01493 67.50000 -82.01493 1.74866
47.01493 67.50000 -77.01493 1.85688
47.01493 67.50000 -72.01493 1.89538
47.01493 67.50000 -67.01493 1.85813
47.01493 67.50000 -62.01493 1.75097
47.01493 67.50000 -57.01493 1.59011
47.01493 67.50000 -52.01493 1.39822
47.01493 67.50000 -47.01493 1.19929
47.01493 67.50000 -42.01493 1.01389
47.01493 67.50000 -37.01493 0.85601
47.01493 67.50000 -32.01493 0.74360
47.01493 67.50000 -27.01493 0.65435
47.01493 67.50000 -22.01493 0.59270
47.01493 67.50000 -17.01493 0.54391
47.01493 67.50000 -12.01493 0.52200
47.01493 67.50000 -7.01493 0.51024
47.01493 67.50000 -2.01493 0.50000
47.01493 67.50000 2.98507 0.50000
47.01493 67.50000 7.98507 0.50000
47.01493 67.50000 12.98507 0.50000
47.01493 67.50000 17.98507 0.50000
47.01493 67.50000 22.98507 0.50000
47.01493 67.50000 27.98507 0.50000
47.01493 67.50000 32.98507 0.50000
47.01493 67.50000 37.98507 0.50000
52.38806 67.50000 -142.38806 0.50000
52.38806 67.50000 -137.38806 0.52092
52.38806 67.50000 -132.38806 0.54365
52.38806 67.50000 -127.38806 0.58475
52.38806 67.50000 -122.38806 0.65364
52.38806 67.50000 -117.38806 0.76074
52.38806 67.50000 -112.38806 0.91523
52.38806 67.50000 -107.38806 1.12179
52.38806 67.50000 -102.38806 1.37700
52.38806 67.50000 -97.38806 1.66674
52.38806 67.50000 -92.38806 1.96577
52.38806 67.50000 -87.38806 2.24048
52.38806 67.50000 -82.38806 2.45469
52.38806 67.50000 -77.38806 2.57713
52.38806 67.50000 -72.38806 2.58889
52.38806 67.50000 -67.38806 2.48807
52.38806 67.50000 -62.38806 2.29038
52.38806 67.50000 -57.38806 2.02510
52.38806 67.50000 -52.38806 1.72810
52.38806 67.50000 -47.38806 1.43407
52.38806 67.50000 -42.38806 1.17028
52.38806 67.50000 -37.38806 0.95318
52.38806 67.50000 -32.38806 0.78821
52.38806 67.50000 -27.38806 0.67208
52.38806 67.50000 -22.38806 0.59623
52.38806 67.50000 -17.38806 0.55027
52.38806 67.50000 -12.38806 0.52446
52.38806 67.50000 -7.38806 0.51104
52.38806 67.50000 -2.38806 0.50000
52.38806 67.50000 2.61194 0.50000
52.38806 67.50000 7.61194 0.50000
52.38806 67.50000 12.61194 0.50000
52.38806 67.50000 17.61194 0.50000
52.38806 67.50000 22.61194 0.50000
52.38806 67.50000 27.61194 0.50000
52.38806 67.50000 32.61194 0.50000
57.76119 67.50000 -147.76119 0.50000
57.76119 67.50000 -142.76119 0.51835
57.76119 67.50000 -137.76119 0.54006
57.76119 67.50000 -132.76119 0.58122
57.76119 67.50000 -127.76119 0.65345
57.76119 67.50000 -122.76119 0.77096
57.76119 67.50000 -117.76119 0.94836
57.76119 67.50000 -112.76119 1.19678
57.76119 67.50000 -107.76119 1.51891
57.76119 67.50000 -102.76119 1.90425
57.76119 67.50000 -97.76119 2.32644
